text,label_id,sentiment
đội trưởng robber tuyệt vời lắm luôn các thành viên khoi vu mason nguyễn nhâm phương nam jaysonlei và bé khách mời lamoon đều rất giỏi mọi người like chia sẻ nhó yêu team lộn xộn này lắm,0,Neutral
sớm lên 9 6 nào cố lên moi người ơi,0,Neutral
0 45 âm nhạc của khoi vu như con đường dẫn dắt ta đến thiên đàng vậy nghe êm thật sự,0,Neutral
800k rồi mục tiêu ngay mai 1m cố lênnnn mn,0,Neutral
respect đội trưởng hustlang robber vô cùng đội trưởng đã làm rất tốt rồi chúc sớm muộn thì cập bến trending thành công nhée,0,Neutral
mặc cho đời nhấn chìm tình yêu này ngoi lên như vì sao băng trong đêm,0,Neutral
siêu tự hào về team sớm muộn thì và mason nguyễn luôn mê verse của khôi vũ mở đầu quá đỉnh xong lúc sau lại thêm verse của mason nguyễn cũng hay điên lên,0,Neutral
em yêu khôi vũ jaysonlei hustlang robber nhâm phương nam mason nguyễn lamoon lắm íiiii,1,Positive
khoi vu mở hay quáaaa đi tôi yêu thanh âm da diết bay bổng của con mèo này lắm ảnh là thần,0,Neutral
hôm nay chắc 9 4,0,Neutral
khoi vu không làm khán giả thất vọng bao giờ luôn làm tốt hơn vòng trước ngàn lần giỏi lắm khoi vu oiiii,0,Neutral
nhắm mắt lại nghe bài này có thể tưởng tượng ra cả 1 bộ phim luôn nó điện ảnh dã man,0,Neutral
team hermosa và sớm muộn thì đỉnh vãi ai cũng sáng trên sân khấu mà nghe 1 lần dính luôn cảm giác họ như 1 nhóm nhạc chứ không phải phần thi nữa,0,Neutral
sau bài này hay dữ zayyyy hay tất cả các verse luôn ă,0,Neutral
tôi đã phải hú hét vì team hustlang robber nhâm phương nam mason nguyễn khoi vu jaysonlei lamoon quá nhiều lần trong ngày rồi,0,Neutral
khi biết đến khoi vu cũng là lúc ảnh phải rời đi nhưng mà không sao đã có rất nhiều người biết đến anh rùi sớm muộn thì lên top 1 luôn nhá,0,Neutral
hai bé đồng niên jaysonlei lamoon với mason nguyễn đáng yêu quáaaa trời ơii,0,Neutral
ngày nào cũng nghe đợi đến concert hn hóng quá,0,Neutral
yêu thương các a thì cày view mạnh dô m n ơi,0,Neutral
bài hay nhất của ls3 trong lòng tui mỗi người đều có spotlight riêng thích ver của mason nguyễn nhất cả team đều tuyệt vời lắm ạa,0,Neutral
team này đỉnhhhh nhe nghe 1 2 lần đầu thì thấy catchy từ anh em ơi của robber nhưng nghe lần thứ 3 là bắt đầu ghiền luôn shout out cho tất cả mọi người đặc biệt mason nguyễn nhé bạn này nỗ lực và bứt phá qua từng livestage,0,Neutral
ráng cày cuối tuần lên 10m nhé mn,0,Neutral
jaysonlei bé lamoon quá dễ thươnggggg luônnnnnn,1,Positive
đay rồi đây chính là bài hát ấn tượng nhất trg lvestage 3 đủ wao luôn đỉnh quá team ah robber ơiii,0,Neutral
nhạc đã hay còn đầu tư sân khấu nữa mẹ keep thuyền trưởng robber làm đội trưởng đỉnh vi ci eo,0,Neutral
sẽ chờ đến khi 10t thì cứ ta tà rong chơi đến tết ta về nhà ăn tết nha,0,Neutral
cái bài nó hay bắt tai tới nỗi không có ai là pick của t trong đây mà t phải cmt khen từ tập chính sang tới bên đây lần đầu làm đội trưởng của hustlang robber thành công quá luôn chúc mừng team sớm muộn thì nhennnn,0,Neutral
mình thích bài này nhất livestage đặc biệt là ver của khôi vũ thật sự rất tiếc khi người tài năng như vũ lại bị loại sớm như vậy,0,Neutral
giọng mason nguyễn đúng đỉnh của chóp hát ngọt mà rap thì cực cháy luôn a,0,Neutral
rang len tới luôn thuyen truong ới,1,Positive
thương khoi vu quá đáng ra chtrinh nên cho vote tổng từ phim trường và vieon thì các anh trai mới sẽ có cơ hội được tỏa sáng hơn,0,Neutral
đội trưởng hustlang robber siêu đỉnh không nghĩ sẽ có một bài cháy như vậy khi team đến với nhau một cách đặc biệt vậy luôn chúc mừng thành công của sớm muộn thì,0,Neutral
chúc mừng mason nguyễn và cả team đã có một chuyến ra khơi đầy mãn nhãn tự hào về mọi người nhiều lắm,0,Neutral
quá trời rồi team lộn xộn oiiii,0,Neutral
khoi vu hát hay vãi có thể đoạn đó là thánh ca của mùa này,0,Neutral
họ là mảnh ghép hoàn hảo của nhau bài hát hay quá mason nguyễn rất giỏi rất tự hào ạ,0,Neutral
3 19 cái gì đây lamoon ơiiiiiiiiii hay vỡiiiiiiiiii,2,Negative
sắp đặt mục tiêu rồi lên nào,0,Neutral
mn khen nhiều rồi nhưng mà ráng c à y nhạc ráng đẩy trend cho bài này lên t o p với ạ vì nó xứng đáng vô cùng ạ,0,Neutral
khoi vu nhâm phương nam mason nguyễn robber jaysonlei và mảnh ghép hoàn hảo lamoon dù lúc pick đội không suông sẻ nhưng họ lại là những thuyền viên tuyệt vời cho con thuyền sớm muộn thì,0,Neutral
không còn từ gì để diễn tả độ hay này tự hào vì ngay ban đầu form team đã yêu quý và đặt niềm tin vào 100k lộn xộn này xúc động qua từng câu hát câu rap ai cũng toả sáng luôn,0,Neutral
lên nàooooo,0,Neutral
đoạn đầu của khoi vu hay quá trời quá đất ấy,0,Neutral
ko fan ai nhưng tui thích đoạn khoi vu hay vãiii,0,Neutral
sẵn sàng mang sớm muộn thì lên quận 1 rồi ạaaa mason nguyễn đỉnh quáaaa,0,Neutral
luỵ team này quá ngày nào cũng phải nghe lại bài này hẹn anh em sớm muộn thì ở hà nội tháng 3 tới nhaaaaaaaa,0,Neutral
nghe tin buồn hôm nay xong vừa coi stage này vừa khóc á thương em lắm khôi vũ ơi,0,Neutral
khu ổ chuột mê bài này quá vừa hay vừa năng lượng và ai cx giỏi ht khôi vũ hustlang robber nhâm phương nam mason nguyễn lamoon và cuối cùng jaysonlei chuột đầu đàn của chúng tooiiii,0,Neutral
lúc đầu còn lo cho team này nhưng thật sự khi nghe được bài này thì phải wao thực sự mn đã cook ra được 1 bài rất đỉnh yêu team sớm muộn thì,0,Neutral
lên lên,0,Neutral
3 53 hay ácccccccc mê jaysonlei quá cưng ổng qua bây oiiii ng gì đâu mà cuteee vữ vị khonggg biett,1,Positive
ui thể luôn bài này truyền động lực thật sự mỗi khi thấy lạc lõng bật bài này lên là như được buff 100 sức mạnh bật khi ôn thi như được nạp thêm năng lượng team robber cook bài này quá hay,0,Neutral
nó peak mà nó tuổi trẻ mà nó hoài bão mà nó lói chung là hay điên,2,Negative
lên 10m nào cả nhà,0,Neutral
giỏi quá chòii lên 1m view lên quận 1 để mí thuyền viên được đi vũng tàu cùng thuyền trưởng nhóo mason nguyễn,0,Neutral
mason nguyễn và team quá giỏi lyrics sạch tới mức tách từng đoạn riêng ra đoạn nào cũng ý nghĩa mem nào cũng toả sángg respect,0,Neutral
anh hai robber thật sự đã làm rất tốt nhiệm vụ của một thuyền trưởng jaysonlei khoi vu nhâm phương nam mason nguyễn và cả cô bé lamoon tất cả đều đã làm rất tốt rồi sớm muộn thì quá đỉnh,0,Neutral
con mã này quá mạnh các thuyền viên đỉnhhh,0,Neutral
vô tình nghe được đoạn khôi vũ hát trên threads nghe dính quá cánh của này khép lại sẽ có cánh cửa khác mở ra chúc khôi vũ thành công rực rỡ hơn nữa xứng đáng với tài năng của anh,0,Neutral
team này đỉnh lắm ý ai cũng có spotlight hết ver ai nghe cũng hay đặc biệt là khôi vũ và nhâm phương nam làm mình siêu ấn tượngg lại đúng nhân vật mình thích trong op nữa kkk,0,Neutral
khoi vu đỉnh quá line hát siêu sáng màu giọng đẹp khủng khiếp,0,Neutral
lên nữa mn ơi,0,Neutral
ai đag xem điểm danh,0,Neutral
các thuyền viên đưa sớm muộn thì đi bão,0,Neutral
tôi sẽ ở đây đến khi sớm muộn thì tròn 10m rồi tôi tính tiếp keke,0,Neutral
10m thẳng tiến để thuyền trưởng robber dẫn các thuyền viên đi đây đi đó nào mọi người kkk,0,Neutral
nay vừa dc em sớm dặm bùa ở concert quá đã về phải nghe lại liền hehe,0,Neutral
em nó nhận giải best hit xong viu nhảy như lên đồng ấy nhỉ tối nay 7m luôn thôiii,0,Neutral
ngày nào cũng phải vào nghe quá đỉnh rồi mason nguyễn jaysonleiii,0,Neutral
còn 15n nữa cố lên mn ơi lên trong đêm nay,0,Neutral
jaysonlei có chất giọng và vibe quá là fresh quá là cool,0,Neutral
ồn ào đưa con thuyền này lên quận một thôi mn ơi,0,Neutral
ước gì hôm nay lên 9m mở đầu năm mới mà khó quá,0,Neutral
sớm muộn thì là bài mà mình đã mong chờ nhất bởi vì khoi vu của mình và thực sự chàng trai ấy và team của bạn đã làm cho mình bất ngờ lắm bài thật sự siêu hay luôn á,0,Neutral
em hỏi khi nào trúng đề anh tung ngay đồng xuuuuuu,0,Neutral
bài này đúng kiểu sau cơn mưa trời lại sáng chúc các ngư dân luôn bình an trở về mason nguyễn,0,Neutral
tự hào về mason nguyễn lắm luôn á vừa hát vừa rap mê lớm lớmmmm,0,Neutral
muốn nghe bài này ở concert muốn thấy jaysonlei mặc bộ đồ đó thấy cưng quá,0,Neutral
cả nhà đưa con chiến mã này lên q1 thuii nào,2,Negative
thật sự không uổng thgian cả 1 tháng trời hóng để được nghe lại bài này kể từ những giai điệu đầu tiên nó đã chạm đến mình rồi một bài hát hay và ý nghĩa thuyền trưởng và các thuyền viên làm tốt lắm proud of you guys so muchhh,0,Neutral
tiền đến 9 4 nao,0,Neutral
bài dính nhất ls lần này với mình ver mỗi người một màu sắc riêng nhưng tổng thể lại rất hợp hóng con mã này ở concert,0,Neutral
cổ đông tự hào về mason nguyễn nhất,0,Neutral
ver mason nguyễn quá hayy cổ đông vô cùm tự hào về anhhh,0,Neutral
cả nhà ơi chạy nhanh như hắc mã băng qua núi non sơn hà để lên đỉnh tiếp theo 300 k nào,0,Neutral
ê khôi vũ đỉnh z mà loại tiêc vô cùng,0,Neutral
hời ơi ver ai cũng hay cũng sáng hết lyrics ver lamoon với cả team được chau chuốt hay thực sự,0,Neutral
ý là hay quá nên nghe hoài k ngán luôn chứ k phải vì v i e w nữa,0,Neutral
sao tuii thấy đoạn nào cũng hay ta ấn tượng nhất đoạn khôi vũ nghe bắt tai vãii nghe đi nghe lại từ yt tới tt tiếc cho anh ấy giỏi vậy mà nhung k sao nha h anh ấy được nhieu khán giả biết đến nhiều công nhận tài năng của ảnh cũng mừng chooo ảnh tui tức là h ảnh mới chịu tỏa sáng,0,Neutral
thích ver của jaysonlei quá sáng quá sáng luôn,0,Neutral
jeysonlei dễ thương quá hát giỏi nhảy giỏi cậu bé toàn năng,0,Neutral
mê jaysonlei với lamoon mason quá,1,Positive
bài hay tui thích nhất livestage 3 hay kinh khủng qua giờ nghe lúc nào cũng thấy rơm rớm nước mắt không hiểu sao,0,Neutral
hiện đang là 1h17 khuya tui thực sự là cú đêm vừa học bài vừa nghe nhạc,0,Neutral
và em tin là sớm muộn thì khoi vu cũng sẽ toả sáng thật rực rỡ,0,Neutral
cư dân tự hào về khoi vu cảm ơn tất cả các thành viên nhâm phương nam mason nguyễn jaysonlei robber và khách mời lamoon vì một bài hát quá hay đi,0,Neutral
cố lên mọi người ơi cmt dài vào tương tác um sùm lên chúng ta sắp cập bến 1m rồi các thuyền viên bắt đầu đi học đi làm về rùii,0,Neutral
còn ai ở đây ko nhỉ đặt goal 10m trước day 2,0,Neutral
bài này đỉnh thật sự á chòi oi phải viral aaaa,0,Neutral
1h sáng chăm chỉ chèo thuyền lên quận kkkk yêu jaysonlei,1,Positive
thương khoi vu quá đi trời ơi chỉ muốn nói là khoi vu thật sự rất giỏi mong là anh sẽ tìm lại dc sự tự tin trong mình và nhận lại những thành quả xứng đáng với nỗ lực của anh,0,Neutral
cổ đông tự hào về anh mason nguyễn,0,Neutral
còn 2 ngày rằng lên 10 thôi hôm nay chắc được 9 5 rồi,0,Neutral
3 12 đoạn lamoon thơ ơi là thơ đúng bản chất của dù bão giông thì vẫn luôn có nơi bình yên để quay về,0,Neutral
con mèo khoi vu và lamoon feat với nhau một bài được hông chời ơi khúc bè cho khôi vũ của lamoon nghe thần tiên kiểu gì á ver của hai bạn vibe cũng siêu hợp nhau luôn íiii,0,Neutral
lụy team này cực kỳ khoi vu và nhâm phương nam là 2 thành viên đã rời khỏi chuyến phiêu lưu đầy trắc trở chúc 2 anh thành công trên con đường riêng của mình mãi support sớm muộn thì,0,Neutral
hustlang robber dẫn dắt team rất tốt ai cũng có spotlight sáng jaysonlei năng lượng trẻ quá đỉnh bridge hay dễ sợ qua giờ cứ baby hỏi khi nào về,0,Neutral
hic các cư dân làng chài phải đi làm đi học sáng thứ 2 hết rồi hay sao ấy nghỉ giải lao vẫn tranh thủ lên thuyền cùng team smt nhé mọi người ơi,0,Neutral
mình đc một bạn cư dân đưa đến đây cũng không hay xem chương trình lắm vì tính chất công việc bài hát như một nguồn cảm hứng vậy ngày nào mình cũng nghe,0,Neutral
bài này mọi người làm tốt quá ai cũng làm tốt và có spotlight của mình thật sự xúc động từ câu đầu tiên của thuyền trưởng robber rồi đến giọng hát của khoi vu part rap của anh nhâm phương nam và melody cực kỳ dính của mason nguyễn jaysonlei trọn vẹn và quá đáng yêu lamoon mảnh ghép hoàn hảo của tiếng gọi của người thân nghe 1 lần là thấy dính rồi cảm ơn team đã làm 1 bài nhạc hay như vậy,0,Neutral
bài này phải hit đội trưởng robber jaysonlei khoi vu mason nguyễn nhâm phương nam và khách mời lamoon thực sự thể hiện rất tốt lun ấy t o p 1 lòng t ở live3,0,Neutral
trời ơi tôi iu cái đội này quáaaa huhu khôi vũ jaysonlei hustlang robber nhâm phương nam mason nguyễn lamoon ơiiii,0,Neutral
sớm muộn thì hustlang robber nhâm phương nam mason nguyễn khoi vu jaysonlei lamoon quá đỉnh cắt đoạn nào ra cũng hay á,0,Neutral
mọi người giỏi quá,0,Neutral
team robber tưởng 100k nhạc lộn xộn hoá ra cook quả nhạc 100đ ver mason nguyễn khôi vũ jaysonlei nhâm phương nam và robber đều hay luôn á xứng đáng best hit,0,Neutral
con tướng này quá khủng khiếp thuyền trưởng hustlang robber mason nguyễn jaysonlei khôi vũ nhâm phương nam lamoon sớm muộn thì mãi đỉnh,2,Negative
lên nào cả nhà ơi,0,Neutral
sao lamoon xinh quá vậy tròiiii đoạn của bả cũng hay nữaaa cái voice của bả nó thiên thần j đâu á lyrics cũng rất ý nghĩa nữa mê quá điii,0,Neutral
mason nguyễn chồng tui ver hay xuất xắc khoi vu ver mê nhất bài nhâm phương nam giọng trầm là thần luôn ạ jaysonlei cute dễ huôn hát hay ác lamoon đẹp gái tuyệt dịu giọng thì khỏi phải bàn luôn hustlang robber đoạn đóng tune nổi da gà vì quá đỉnh nói chung team sớm muộn thì peak vi ci eo,0,Neutral
tối nay lên 9 5m luôn,0,Neutral
yêu mason nguyễn và cả team bài này e rất ấn tượng với anh khôi vũ và anh nhâm phương nam hai anh đã làm rất tốtttttt,0,Neutral
3 00 mê nhất cái đoạn có phần bè chung của lamoon với khôi vũ nó cuốn quá,0,Neutral
cứ tiếp tục phát huy 10tchuyen nhỏ,0,Neutral
lamoon trong stage sớm muộn thì bùng lổ visual vocal cũng siêu siêu match với bài sự kết hợp của team 100k lộn xộn đỉnh quáa,0,Neutral
lamoon xinh xỉu giọng lại còn mê nữa combo khiến trái tim không kịp phòng thủ,0,Neutral
mason nguyen hát hay khoi vũ giọng nhiều cảm xúc vẻ đẹp phóng khoáng đề tài gợi đêm đại dương giàu tiếng sóng yêu thương,0,Neutral
jaysonlei quá giỏi cả team quâ giỏiii,0,Neutral
chúc mừng cả team chúc mừng sớm muộn thì chúc mừng khoi vu mọi người đã quá giỏi rồi,0,Neutral
hôm nay lên 9 2m nào mn cố lên,0,Neutral
đoạn khôi vũ peak vi xi eooo,0,Neutral
bài hát hay do những người yêu nhạc những người cùng đam mê nghe đã tai lém nghe nó tình gì đâu luôn,0,Neutral
nghe từ hôm qua đến giờ không bik chán là gì luôn team 100k lộn xộn này giỏi quá chòi mason nguyễn,0,Neutral
team này hát hay quá shout out to robber nhâm phương nam mason nguyễn khoi vu jaysonlei lamoon,0,Neutral
tự hào về khoi vu vô cùng ạaaaaaa,0,Neutral
jaysonlei xây cầu đỉnh quá,0,Neutral
giờ này đúng 1 tuần sau là được nghe sớm ở concert rồiiiiii có ai hóng như mình hong,0,Neutral
bài này hay và có ý nghĩa mình thích nhất ở ls này sau đó là bài make up câu từ vừa có ý nghĩa và cảm xúc chia line hát cho các thành viên điều ai cũng có thể phát huy chúc mừng team,0,Neutral
đoạn hát tiếng anh của lamoon cuốn vi ci eo,0,Neutral
khôi vũ thât sư đến giờ vẫn tiếc cho e vòng này e nỗ lưc và quá xuất sắc chỉ hi vong e có thêm cơ hôi để thành công mong đươc nhìn viên ngoc này tỏa sáng đúng nghĩa,0,Neutral
mason nguyễn ơi giỏi quá cổ đông tự hào về anh,0,Neutral
khoi vu khoi vu khoi vu khoi vu khoi vu em iu anh em iu cả team one piece nàyyyyy khoi vu giỏi lắm rồiiiii sớm muộn thì phải lên quận 1 nhéeee,0,Neutral
fanchart concert hôm qua to quá t t best hit của chúng ta thắng đậm r mn ơi,0,Neutral
mục tiêu 8m trước concert 10m trong 2 tháng,2,Negative
sớm cập bến đón năm mới thôi rồi khởi đầu hành trình mới nào thuyền viên ơi,0,Neutral
đoạn lamoon hay quá yêu team 100k lộn xộn,0,Neutral
lên 500k đi nàooo muốn nghe lamoon bè mỏi miệng,1,Positive
bài này xứng đáng viral khắp toàn cỏi mạnggg,2,Negative
sao mình lại bỏ lỡ bài này nhỉ nhờ chung kết mới xem lại bài hát hay này,0,Neutral
thuyền trưởng robber làm siêu tốt luôn chỉ là thiếu chút may mắn hoiiii nha,0,Neutral
chúc mừng mason nguyễn chúc mừng sớm muộn thì,0,Neutral
anh lao vào thẳng tâm bão để tâm hồn anh được hửng đông,0,Neutral
có thể là bài hát tui sẽ nghe nhiều nhất 2025 nó hay nó ý nghĩa nó quá là đỉnh đi,0,Neutral
quay lại khi nhận best hit mặc dù ngày nào cũm nghe kkkk,0,Neutral
jaysonlei xây cầu đỉnh quá,0,Neutral
cố gắng để bài này trở thành hit lớn nhất của atsh 2025 nha mọi người để anti fan không nói chương trình flop nữa,0,Neutral
team 100k lộn xộn này quá giỏi bị dính ở đây không dứt được luôn hãy cho mấy ảnh lên q1 nào,0,Neutral
cố chạy kịp kpi trước chung kết nàooo,0,Neutral
em tin sớm muộn gì mason nguyễn cũng sẽ tỏa sáng,0,Neutral
còn hơn 1 ngày nữa trước khi sớm muộn thì trở thành best hit,0,Neutral
khôi vũ ơi tự tin hơn nữa nhé cậu quá giỏi luôn nỗ lực cậu chỉ cần tin vào bản thân mình hơn nữa mình tin chắc cậu sẽ thành công rất lớn một ngày không xa ngưỡng mộ và yêu thương cậu rất nhiều,0,Neutral
mason nguyễn hát hay quá đoạn đó sáng lắm luôn nha trời,0,Neutral
mọi người quá giỏi mason nguyễn hát quá đỉnhhhh,0,Neutral
lúc xem trực tiếp là tui thik nhất mason nguyễn lun á,0,Neutral
anh em ơi lên 8m trước concert nhéeeeeeeee,0,Neutral
khôi vũ tài năng lắm luôn,0,Neutral
ngày nào cũng phải nghe sớm muộn thì ít nhất 10 lần,0,Neutral
vâng lại thêm 1 bài hát vào trong list nhạc của tui không cần hầm hố gai gốc hay nhồi nhét quá nhiều thứ nó vẫn đầy đủ từ ý nghĩa đến độ catchy và màn trình diễn hút mắt mãi yêu cái team 100k lộn xộn này,0,Neutral
bài hát rất mason nguyễn nha anh mason nguyễn mãi ủng hộ anh mason nguyễn,0,Neutral
team sớm muộn thì peak quá trời một bài hát có giai điệu cuốn hút chiều sâu ủng hộ hustlang robber nhâm phương nam khoi vu mason nguyễn jaysonlei và lamoon rấc nhìuuuuuuuuuuuuuuuu,0,Neutral
chúc mừng mason nguyễn đã hoàn thành xuất sắc phần trình diễn của mình,0,Neutral
