text,label_id,sentiment
em không phải người quá quan tâm về triết học nhưng thực sự cách trình bày và thể hiện những góc nhìn khác nhau trong mỗi video của anh siêu ấn tượng nó giúp bản thân em có thêm nhiều cái nhìn hơn trong những sự việc xảy ra xung quanh mình chúc anh thật nhiều sức khoẻ để tiếp tục ra những nội dung ý nghĩa ạ,0,Neutral
hóng tập cuối quá tại liên quan đến quyền của bản thân mình và mọi người trong cộng đồng nữa,0,Neutral
yeeee có video rùiiiii rất thích series này anh lên nhiều nhiều nhé ạ,0,Neutral
ước gì được gặp a ngoài đời,0,Neutral
anh duy cứ tập trung vào chất lượng thay vì bị áp lực sản xuất video liên tục,0,Neutral
rất mê video triết từ anh mong anh làm nhiều hơn nếu được thì phân phối nên là 80 video là triết 20 video là kinh tế nhoa anh,0,Neutral
series này hay ghê anh ạ hy vọng rằng anh có thể ra một vid về quá trình anh làm từng vid em tò mò về cách anh tóm lược và suy ngẫm vấn đề ạ,0,Neutral
chưa xem nhưng mà thấy anh làm video về triết học là thấy cuốn rồi,0,Neutral
he đợi mãi mới đến đêm để nghe phil 101 xin cảm ơn anh vì đã làm nội dung này,0,Neutral
em hóng phần cuối quá anh ơi,0,Neutral
mong anh làm về mảng triết học và khoa học về thực tại nguồn gốc hay bắt nguồn của mọi thứ ạ,0,Neutral
lần sau anh ko nên lấy ví dụ về con người ở hoa kì nữa anh nên lấy ví dụ ở những nơi gần gũi như việt nam nga triều tiên cuba chẳng hạn,0,Neutral
đây rồi nhớ clip của anh quá đến vì những clip kinh tế ở lại với clip triết học nội dung kiểu này hay lắm mong anh giữ đam mê,0,Neutral
1 kênh rất hay keep it up,0,Neutral
video đã giúp e giải đáp được khá nhiều khúc mắc dạo gần đây e thường suy nghĩ cảm ơn a thành d,0,Neutral
