text,label_id,sentiment
má đoạn chơi đồ chơi deo nhịn nổi cười,0,Neutral
dit me nửa đêm nằm cười,0,Neutral
buscu freestyle,1,Positive
chúc anh sớm đạt 300k sub sớm,0,Neutral
hài vc,0,Neutral
thề nể anh lắm luôn trình edit,0,Neutral
hài lòi c luôn,0,Neutral
cười đéo nhịn lại dc,0,Neutral
hảo hán,0,Neutral
ghê,0,Neutral
anh bạn à,0,Neutral
2 th điều dùg ảo thuật cùg 1 lúc,0,Neutral
ϋ,0,Neutral
tage sau khi nghe xong track 2 của icd v,0,Neutral
ăn xin 2021,0,Neutral
xem qua xem lại hơn 6 lần vui vcl,0,Neutral
nam tử hán đại trượng phu đánh ko được pús kiu giảng hòa,0,Neutral
đc của ló đấy,0,Neutral
cái này t mới coi trên bilibili đc mấy ngày,0,Neutral
view tăng chóng mặt vs 1 clip ko phải về musik,0,Neutral
1 22 buscu freestyle,1,Positive
2 6tr ng mà k ai cười mới lạ,0,Neutral
quả điện thoại chất vl,0,Neutral
cười địch bay lâu đài tình ái,0,Neutral
ai tag idol phúc tóc dài vào đi,0,Neutral
khi bạn gặp rip_indra chan ở ngoài đời,0,Neutral
dm bản gốc đã hài rồi gặp clip ông này nữa,0,Neutral
đây là nguồn gốc ra đời meme anh bạn à,0,Neutral
hôm nào cx thấy đề xuất,0,Neutral
nay ông này đi quảng cáo cho web cas đo,0,Neutral
1 siêu phẩm,0,Neutral
dark quá,0,Neutral
bún cua giảng hòa 000,0,Neutral
ngồi cừ hồi lật ngửa ra chết,0,Neutral
anh bạn à,0,Neutral
anh bạn à duck,0,Neutral
từ tiktok sang v,0,Neutral
la i la deja vu,2,Negative
bật phụ đề lên coi hay vl,0,Neutral
đêm qua cười to quá bị gank,0,Neutral
anh bạn à but more 18,0,Neutral
0 28,0,Neutral
0 26,0,Neutral
1 12,0,Neutral
1 06,0,Neutral
anh bạn à,0,Neutral
duckbatman flyingkitty,1,Positive
thành meme rồi,0,Neutral
fact đây không phải là lần đầu tiên bạn trở lại đây,0,Neutral
à thì ra đây là câu chuyện của anh bạn à,0,Neutral
bản góc simuliter,0,Neutral
đê mô rứa hài đây là là nicc em tui,0,Neutral
người nhà quê,0,Neutral
adu dảk qua,2,Negative
anh bạn à,0,Neutral
mặn,0,Neutral
đang buồn ỉa thì cái này hài vãi lò ỉa máy nó ra quần,2,Negative
mới tiêm về coi cười đau vkl,0,Neutral
không biết xem lại lần thứ bao nhiêu rồi,0,Neutral
gần 100k likes rồi nè cho vid alaba trap lên 100k luôn,0,Neutral
phù hợp cả người điếc lẫn người bình thường,0,Neutral
anh bạn à,0,Neutral
anh bạn à cho tui bus,0,Neutral
cười lên bờ xuống ruộng,0,Neutral
cái đệt j đáy hahaa,1,Positive
đậu phụ lú não r,2,Negative
buscu freestyle,1,Positive
anh bạn à,0,Neutral
tao nói mày đạp giày tao là mày đạp giày tao tao đạp giày mày là mày đạp giày tao mày đạp giày mày rồi mày đạp giày tao,0,Neutral
kĩ năng bạn giỏi quá,0,Neutral
buscu freestyle,1,Positive
đíu bt nói j,0,Neutral
uầy sub vs view cao nhờ,0,Neutral
anh bạn àààà,0,Neutral
đouma t cười như chơi bóng,0,Neutral
thật là dark,0,Neutral
hai a đang giảng hòa đấy,0,Neutral
có ông nào gửi cho mấy ông 102 xem đê,0,Neutral
men mặn vãi nồi,0,Neutral
lâu r vẫn có người nói bình luận,0,Neutral
bucu freestyle,1,Positive
cươ i ra cư t luôn,0,Neutral
này xưa r nay được lôi lên lại à,0,Neutral
ngồi gần phụ huyng,0,Neutral
khi bóp cò súng dậy múa đi sao ko múa nữa,0,Neutral
dm toi đag ngồi kế phụ huynh,0,Neutral
anh bạn à tôi có thể,0,Neutral
ứa cơm mẹ r,0,Neutral
quá dark lun,0,Neutral
được quá chất lượng hài quá ông duck ơi,0,Neutral
cười suốt,0,Neutral
cười như điên bị mẹ cho ăn chửi,2,Negative
mặn vãi,0,Neutral
kinh thế,0,Neutral
đỉnh cao edi,0,Neutral
anh bạn à chế,0,Neutral
mày đạp giày tao là mày đạp giày tao tao đạp giày tao là mày đạp giày tao mày đạp giày mày xong mày đạp giày tao tao đạp mày về mày đạp tao,0,Neutral
đây thật sự là 1 kênh hài nhưng đến bây giờ tôi mới đc biết nhưng không sao tôi vẫn rất mây mắn khi biết đến ạnh,0,Neutral
dark va i li nnn,0,Neutral
cười ko ngậm dc mồm,0,Neutral
dcm buscu freestyle bestline,1,Positive
hơn bản gốc,0,Neutral
hài vãi duck ơi là duck,0,Neutral
bucu freestyle,1,Positive
ko thể nhịn dc cười,0,Neutral
thích cái memes này vãi,0,Neutral
edit mận vải,0,Neutral
làm phú quý bò viên đi bạn,0,Neutral
cười ỹa anh bạn à,0,Neutral
hảo hán quá,0,Neutral
vãi lồn thật hài thực sự,0,Neutral
ông duck làm hay vl,0,Neutral
sặc cười đau tim gọi 113 hộ tao,0,Neutral
duck quá là dak,0,Neutral
hihihihihi,0,Neutral
thành trên luôn,0,Neutral
mặn chát,0,Neutral
dảk quá duck ơi,0,Neutral
tục hơn bản gốc,0,Neutral
á đù má skyler every where,1,Positive
khó thế cũng nghĩ ra được,0,Neutral
hảo hán,0,Neutral
hảo hảo,0,Neutral
editor mặn quá,0,Neutral
meme mới,0,Neutral
anh bạn nhưng nó chỉ 2p,0,Neutral
cười ẻ,0,Neutral
mong bạn sớm lên 300 người đăng kí chứ buồn xa 200 trăn ngàn,0,Neutral
vjp vậy duck,0,Neutral
zồ ái mồ,2,Negative
chảy nước vì nó buồn cười,0,Neutral
bản gốc ko hài gì mấy sang đây xem đúng hài,0,Neutral
ôi dảk quá,0,Neutral
0 25 tôi khóc mất,0,Neutral
hài vler,0,Neutral
đau bụng,0,Neutral
anh bạn à,0,Neutral
anh bạn à,0,Neutral
anh bạn à,0,Neutral
hay hảo hán,0,Neutral
hay phết,0,Neutral
hảo hán,0,Neutral
anh làm video thơ i thế đảo ngươ c đi ạ,0,Neutral
bạn à,0,Neutral
đù dark quá,0,Neutral
em lạy og edit,0,Neutral
làm ytp brủh fame by thằng australia việt đi ad,2,Negative
buscu freestyle,1,Positive
ảo thật đấy,0,Neutral
ae mở full loa cho cả nhà nghe xem lào,0,Neutral
vua hài tục tĩu,0,Neutral
hài wá,0,Neutral
này tục gấp 10 clip 102,0,Neutral
bún cua,0,Neutral
busku freestyle,1,Positive
thanh niên có siêu năng lực của subaru nhưng lại gay,0,Neutral
hài quá duck ơi,0,Neutral
mặn mòi,0,Neutral
edit mặn vãi,0,Neutral
duma cười xong lúc ăn cơm ngĩ lại cười sằng sặc xong bố mẹ chửi điên,2,Negative
anh bạn à,0,Neutral
mắc cười vl,0,Neutral
lạy chúa,0,Neutral
hảo hán,0,Neutral
anh duck batman à,0,Neutral
hài tuc tiêu phong lê,0,Neutral
siêu phẩm,0,Neutral
cậu vàng pro vip,0,Neutral
haha,0,Neutral
vjp thế duck,0,Neutral
người nhà quê,0,Neutral
má cười sặc cơm,0,Neutral
duck ơi dag ăn cơm,0,Neutral
anh bạn à,0,Neutral
hảo hán hảo hán,0,Neutral
điện thoại baby màu hồng,0,Neutral
hài hước quá duck ơi,0,Neutral
hài vl,0,Neutral
cười i ra quần r,0,Neutral
hài quá hài đến nỗi i ra quần,0,Neutral
ơi là trời,0,Neutral
hài vl,0,Neutral
ahhahhahahahhahahhahahahah,0,Neutral
hài v,0,Neutral
hsha,0,Neutral
0 40 xd,0,Neutral
1 05 cảnh mà ai cx muốn xem,0,Neutral
vãi chưởng,0,Neutral
đúng là idol đuck,0,Neutral
ad làm liên minh siêu nhân đi,0,Neutral
2242 còn coi không,0,Neutral
ahhahahahahahahhahahahahaha,0,Neutral
anh bạn à,0,Neutral
hài vãi,0,Neutral
đố thk nào ngồi trc mặt ba mẹ xem,2,Negative
sặc milo lên tới mũi,0,Neutral
vjp vl ông,0,Neutral
hơi tục nhưng hài vl,0,Neutral
hahaahhahahaha mắc cười kinh khủng,0,Neutral
hài quá,0,Neutral
tôi đag xem cái gì thế này,0,Neutral
mặn vclllllllllll,0,Neutral
uầy giờ anh duck ghê z 3 mới 1 năm kh coi clip giờ gần 200k sud,0,Neutral
xd,0,Neutral
cười ko nhịn địt,0,Neutral
xàm thấy bà nội ông cố ngoại luôn,0,Neutral
người nhmà qumê,2,Negative
ha ha,0,Neutral
hayygyyyyyyyyyyyyyyyy,0,Neutral
khoanh khac thay doi so phan,0,Neutral
quá đỉnh,0,Neutral
vui vl,0,Neutral
nhà người quê,0,Neutral
perfect droughts,1,Positive
quá hài nhưng tục quá,0,Neutral
cay nhờ,0,Neutral
10 điểm xuất sắc,0,Neutral
hài hước quá,0,Neutral
hahahhahahahahahahaha,0,Neutral
super men mất dạy phải gọi 1 thời,0,Neutral
18 nhưng trẻ em vẫn coi dc để học từ bậy ko nên học cho con níc 1 tủi,0,Neutral
thiệt luôn,0,Neutral
phim kinh dị,0,Neutral
lô ông,0,Neutral
pơ phẹt,1,Positive
dảk quá,0,Neutral
lol,2,Negative
hài,0,Neutral
0 26 ăn xin 2021,0,Neutral
bựa vc,0,Neutral
1p13 đến 1p20 cười chảy mẹ máu mũi,1,Positive
dảk vãi,1,Positive
hay vll,0,Neutral
haha vcl,0,Neutral
cười điên,0,Neutral
edit kinh đấy,0,Neutral
xem hoài ko chán,0,Neutral
cười,0,Neutral
duma đang uống nước,0,Neutral
hài v,0,Neutral
dảk wá,1,Positive
1 29 đm,2,Negative
0 49 cầm súng ai chơi dc bây,0,Neutral
an xin,0,Neutral
hay,0,Neutral
hahahahahahahahahanananananananha,0,Neutral
hay,0,Neutral
hahahahahaha,0,Neutral
0 33,0,Neutral
hay wa duck,0,Neutral
kkkkkkkk,0,Neutral
hài vãi l n,0,Neutral
hay,0,Neutral
hay,0,Neutral
hahaha,0,Neutral
aghahaha,0,Neutral
hay quá anh ơi haha,0,Neutral
haaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa brud,1,Positive
vip quáaaaaaa,1,Positive
vãi nồi,0,Neutral
xem mà cười nhiều vãi cưc,0,Neutral
toi cừi ẻ,0,Neutral
hahahahahahahhaaj,0,Neutral
cười ko nhặt đc mồm,0,Neutral
vãi,0,Neutral
hay haha thật là buồn cười,0,Neutral
cười vỡ mồm r,0,Neutral
hài zậy,0,Neutral
hài quá,0,Neutral
cười i hết,0,Neutral
haha ko nhịn được cười,0,Neutral
hhahah,0,Neutral
vlc,0,Neutral
ko nhịn đc cười 1 like và rất có lí,0,Neutral
thaatj laf vaix chuongwx aj,1,Positive
kkkkkkkkkkkkkk,0,Neutral
haizzz,0,Neutral
cười i a hỏi,0,Neutral
dảk thế,0,Neutral
má tao cừ ỉa,1,Positive
video kiểu này trước sau gì cũng bị tố cáo,0,Neutral
mở 2x và 0 5 lên mn,0,Neutral
anh bạn à tôi sẽ bucu để cho nó hài,0,Neutral
ủa vậy từ khuc 22 giây đến 33 giây thì ai đạp giầy ai,1,Positive
dảk vl,0,Neutral
sắp 2022 rùi ai còn xem,0,Neutral
video này đã cướp đi tiếng cười của tôi đề nghị chủ vid đưa 100 000đ tiền bồi thường đây,0,Neutral
ghê vl,0,Neutral
bún cua,0,Neutral
quên bản gốc rồi,0,Neutral
dảk quá,0,Neutral
hảo phim,0,Neutral
4 tuần vào lại thì lên 1triệu view v,0,Neutral
dảk meme,1,Positive
ôi vãi,0,Neutral
ăn xin 2021,0,Neutral
coi video của tôi cười ra nước đái luôn xd,0,Neutral
hài vl,0,Neutral
1 triêu rồi anh em ơi,0,Neutral
haha hài vãi ra,0,Neutral
hơi dark,0,Neutral
hảo hán,0,Neutral
cười ẻ lun á trời,0,Neutral
anh bạn à,0,Neutral
tao cười,0,Neutral
mắc cười quá,0,Neutral
tôi xin nhạc bg của ông đc ko,0,Neutral
hehe,0,Neutral
nhờnnn,0,Neutral
t nói m đạp giày t là m đạp giày t t đạp giày t là m đạp giày t m đạp giày m xong m đạp giày t t đạp m về m đạp t,0,Neutral
má đang ăn cơm gặp ngay phim này thì chịu,0,Neutral
khi đánh rồng mà gãy kiếm steve anh bạn à,0,Neutral
dư múi,0,Neutral
hài vl,0,Neutral
hay hơn bản gốc vậy,0,Neutral
buồn cừoi vãi loz,1,Positive
con cak v v,0,Neutral
úi zùi ui,0,Neutral
trùng hợp là video dài 2 10,0,Neutral
hay vl,0,Neutral
cười nội thương,0,Neutral
thấp nhang,0,Neutral
vãi òa,1,Positive
ok man,0,Neutral
hài chết,0,Neutral
được của ló,0,Neutral
á đù mắc cười vãi,0,Neutral
xin nhạc đoạn cuối,0,Neutral
đc của ló luôn,0,Neutral
thề luôn 2 tháng nay xem cả chục lần,0,Neutral
sặc cơm,0,Neutral
anh duck batman lam thêm superman mất dạy đi,2,Negative
haha,0,Neutral
vl,0,Neutral
haha,0,Neutral
bựa vcl,0,Neutral
má hảo,0,Neutral
bản gốc gud end áo xanh ko bc bản này bed end áo xanh bc rất nhiều,2,Negative
cười vl,0,Neutral
ghe qua 18,0,Neutral
cười vl,0,Neutral
dak quá men ou,0,Neutral
hahahahaha,0,Neutral
đù,0,Neutral
hài vãi,0,Neutral
chúa ơi con từ chối hiểu,0,Neutral
0 34 ăn xin đúng cách,0,Neutral
kkkkkkkkk,0,Neutral
ai nói cho tôi biết cái phần mà thk phúc dc ghép mặt cái thk trẻ trâu chửi là gì vậy,2,Negative
thay thumbnail đi a bạn à bản quyền 102 produc đó,2,Negative
hay,0,Neutral
hay hài,0,Neutral
18 ư em định cho bạn em xem,0,Neutral
2022 còn ai xem ko,0,Neutral
1 13 đang uống nc luôn ý,0,Neutral
haha,0,Neutral
cười lòi ruột,0,Neutral
đc quá,0,Neutral
hay,0,Neutral
1 23,0,Neutral
ai xem vào năm 2024,0,Neutral
kkk,0,Neutral
ohh,0,Neutral
anh ba n à 1 triê u view rô i,0,Neutral
niceeeee,0,Neutral
chui the hoi nhieu,0,Neutral
hay vãi cả c,0,Neutral
cuoi v,0,Neutral
vip,1,Positive
ai cho mình info đoạn nhạc outtro của duck vs,0,Neutral
cười sặc,0,Neutral
bú bún cua,0,Neutral
ngầu 2,0,Neutral
hãy ghép thên tiếng ah vào video cho thêm 18,0,Neutral
damn v,0,Neutral
hài vãi l,0,Neutral
xong rồi nhá,0,Neutral
sao xoá cypher nhà làm 2 rồi,0,Neutral
cười ẻ,0,Neutral
anh ơi cho em xin video nha,0,Neutral
bá lân minh nè,0,Neutral
lai la di gi haoooooo rai do,2,Negative
tao bảo mày đạp giày tao là mày đạp giày tao tao đạp giày tao là mày đạp giày tao mày đạp giày mày xong mày đạp giày tao tao đạp mày về mày đạp tao mày đạp tao là tao đạp giày mày mày về đạp giày mày tao về đạp giày tao mày đạp tao xong mày đạp giày tao mày đạp giày tao xong về giày tao đạp tao tao đạp giày tao xong tao đạp mày giày mày về là tao đạp giày mày,0,Neutral
má cười ỉa,0,Neutral
vãi,0,Neutral
cười ọc máu,0,Neutral
haha cừa ị r haha,0,Neutral
hài quãi,0,Neutral
hài vcl luôn,0,Neutral
wow,0,Neutral
hahahahahhahahahahahhahahahahaha,0,Neutral
hài,0,Neutral
hhh,0,Neutral
1 05 mé cươ i như điên luôn,0,Neutral
heheeheh,0,Neutral
cười ỉa lun,0,Neutral
ra video mới đi,0,Neutral
cười iảaaaaaaaaaa,0,Neutral
hà,0,Neutral
hài v,0,Neutral
hay qua,0,Neutral
làm video buồn cười,0,Neutral
vc,0,Neutral
lam vieo rat hay,0,Neutral
1 02 hòa giải theo cách 2021,0,Neutral
má vãi thật,0,Neutral
má cười đái,0,Neutral
0 39 đến chữ cặk cười sặc,0,Neutral
ahahhahahahahh,0,Neutral
ôi vcl,0,Neutral
18 ko cho trẻ xem cái này,0,Neutral
có phải facbook phú nguyễn ko,0,Neutral
tôi có thể,0,Neutral
best part,0,Neutral
_ 18 ủa kì quá,0,Neutral
xin nhạc outtro với ạ,0,Neutral
xin tên nhạc đầu,0,Neutral
xd,0,Neutral
cười ỉa ra quần,0,Neutral
kkk,0,Neutral
2024 van hay,0,Neutral
ảo ma nobita ăn socola uống cocacola cầm no ki a chọi vô đầu con shi zu ka chạy honda qua canada ảo ma ca na đa ma lay xi a liên bang nga in đo nê,2,Negative
nani,0,Neutral
má cừ đái,1,Positive
ok,0,Neutral
