text,label_id,sentiment
bình thường đặt báo thức dậy tui thường xuyên dậy muộn và mệt mỏi nhưng từ khi có bài này phát hành thì tui đã cài báo thức vào thay thế cứ mỗi sáng có báo thức này thì tui không còn dậy trể và không mệt mỏi nữa tui cảm ơn tác giả,0,Neutral
xin chân thành cảm ơn đpq con gái của chị tôi khi vừa mới sinh ra lại không khóc bác sĩ ra đánh mông cũng không khóc mà khi mới chỉ nghe điệu nhạc này nó đã gào mồm lên khóc nức nở,0,Neutral
thảm họa đầu tiên của t là cái ngạc này,0,Neutral
vừa chạy về đây sau khi nghe thao túng tâm trí tự nhiên đc rửa tai,0,Neutral
lúc giờ bạn em bị liệt từ nhỏ bây giờ em cho nó nghe bài này và nó đứng dậy đi như bình thường cảm ơn a,0,Neutral
từ khi nghe bài thao túng tâm trí của awai tôi nhận ra mình đã quá khắt khe với pickleball,0,Neutral
tôi là một quản giáo trong cai nghiện ma túy từ ngày mà tôi bật bài hát này lên mọi người đã vui tươi yêu đời hơn hẳn và không còn sợ hãi với cái chết trắng nữa phải chăng trên đời này có tồn tại thứ còn tệ nạn hơn cả ma túy,0,Neutral
cảm ơn bài này đã trở thành chuông báo thức vì tôi sẽ dậy trước khi nó phát ra nhạc,0,Neutral
giờ ai còn nghe ko,0,Neutral
t mà ở chỗ hôm quay mv chắc t cho cả ekip mỗi đứa 1 cái vợt pickleball vô đầu quá,0,Neutral
cảm ơn đỗ phú quí tôi bị một người lạ theo dõi mấy ngày nay rồi tôi rất sợ tôi không thể báo cảnh sát được tôi sợ ông ta sẽ giết tôi nhưng sau khi tôi bật bài này của anh thì ông ta đã chạy mất với khuôn mặt hoảng sợ tột độ và mấy ngày nay không thấy ông ấy xuất hiện nữa đây là câu chuyện có thật tôi chân thành cảm ơn đỗ phú qúi đã giúp tôi tai qua nạn khỏi,0,Neutral
cảm ơn quí tôi là một chủ sân pickleball hôm đó tôi muốn đóng cửa sớm vì có việc bận mà không biết làm thế nào thật tình cờ khi bật bài hát của bạn lên thì mọi người đều đi về hết chân thành cám ơn giai điệu này của bạn chúc bạn không bao giờ ra bài nào nữa,0,Neutral
xin lỗi pickleball vì đã quá khắc khe,0,Neutral
tôi vốn là 1 người học ngu lần nào cũng đứng cuối lớp đến khi nghe bài hát này tôi đã vươn thẳng lên top 1 vì biết rằng học ngu thì cs thể nghe bài này,0,Neutral
vào nghe nhạc vào đọc cmt,0,Neutral
hỡi thế gian ai là người giỏi toán giải dùm tôi bài toán pickleball 64 năm chữa cho người thực vật chưa lần nào bỏ xót 1 ca nằm yên đây chăn ấm đệm êm nhưng bật pickleball thì phải đứng dậy đi tắt muốn đánh thức công chúa chúng ta cần một nụ hôn nhưng trị táo bón chúng ta cần tiếng ca cất lên từ nhà thơ phú quí một rừng thì không thể có hai hổ nhưng nguyên liệu thuốc xổ thì không thể thiếu hẹn pickleball,0,Neutral
ksi phải gọi cái này bằng skibidi,2,Negative
nhà interpool đến ủng hộ ạ nhạc như đb ý,0,Neutral
chưa bao giờ tôi thấy quảng cáo lại có ích đến vậy 15s giây ấy như một khoảnh khắc tuyệt vời nhất của đời tôi giống như một kẻ bị tra tấn tìm được lối thoát của đời mình,0,Neutral
dì sáu của em bị đột quỵ giờ đang phải nằm trong bệnh viện đột quỵ cần thơ nghe em mở bài này trên tv dì đã đột nhiên đứng dậy và tắt nó đi xong mắng em vì đã xúc phạm thính giác của người khác trong bệnh viện cảm ơn anh đã giúp dì em khỏi bệnh,0,Neutral
chúng ta đã quá khắc khe với pickle ball,2,Negative
tôi là một người thích xem phim kinh dị và tôi thực sự mong một ngày nào đó việt nam có thể sản xuất ra được một bộ phim tầm cỡ như hollywood tuy nhiên từ trước đến giờ chưa một bộ phim kinh dị nước nhà nào có thể thỏa mãn được tôi đó là cho đến khi tôi nghe được bài hát của bạn chỉ với 3 phút hơn chỉ 3 phút thôi bạn đã đưa tôi đi từ kinh hãi đến ám ảnh cùng với đó sự hack não trong nội dung khiến tôi không thể ngừng suy nghĩ về bài hát này có lẽ tôi phải đến gặp các đặc vụ áo đen để mượn máy xóa kí ức của họ nếu không lời bài hát này có thể khiến não tôi bại liệt như cách các video tiktard đã từng làm mất,0,Neutral
cảm ơn anh vì từ giây phút bài nhạc này đc đăng tải thì ô nhiễm không khí đã không còn là vấn đề nghiêm trọng khi đem so sánh với ô nhiễm âm thanh nữacảm ơn anh,0,Neutral
anh ấy thực sự có tài tài liệu tra tấn dã man nhất 2024,0,Neutral
bạn tôi sắp chết tỉnh dậy khoẻ mạnh để tắt bài này,0,Neutral
nói thật chứ nể thg edit với camera dã man cuộc sô ng mưu sinh vì đồng tiền phải nhắm mắt bịt tai ngậm miệng để ra sản phẩm,0,Neutral
cảm ơn đỗ phú quý bạn thân của tôi vừa bị cụt tay vừa bị cụt chân nhưng khi em mở bài hát này và đi vệ sinh ra thì thấy nó mọc tay mọc chân lại như người bình thường và chạy đi tắt nhạc tôi chân thành cảm ơn đỗ phú quí rất nhiều,0,Neutral
nghe xong bài hát này tôi đã phải kiểm tra lại loa của mình xem có bị hỏng không nhưng không nó hoạt động hoàn hảo chỉ là bài hát quá tuyệt vời thật không ngờ một bài hát lại có thể khiến tôi trân trọng những khoảnh khắc im lặng trong cuộc sống đến thế cảm ơn đỗ phú quí đã cho tôi một cái nhìn mới về âm nhạc,0,Neutral
tôi vốn là một bác sĩ tâm lí ở bệnh viện cấp cao thế giới cả sự nghiệp của tôi chưa bao giờ phải nhận một cú sốc tâm lí nào cho đến ngày 28 11 năm nay tôi tiếp nhận 1 bệnh nhân bị sốc tâm lí nặng nề tôi luôn thắc mắc tại sao cho đến khi tôi thấy điện thoại của bệnh nhân vẫn được cầm trên tay vì tò mò tôi mở lên và bài hát này được phát lên kết quả là nó đã khủng bố tinh thần của tôi và bệnh nhân càng sốc nặng hơn bây giờ chiếc điện thoại đó đã được cho vào bảo tồn vũ khí tâm lí hạng nặng của thế giới mà nhân loại từng tạo ra bằng lời hát tôi hiện tại đã bỏ việc vì sợ nhận những cú sốc như vậy thêm 1 lần nữa và tôi tự nhốt mình trong phòng cách âm dày 10m cảm ơn đỗ phú quí đã cho tôi biết thế nào được gọi là khủng bố và đã cho tôi biết mạng xã hội thế giới tàn khốc và đáng sợ thế nào chân thành cảm ơn tác giả cảm ơn đõ phú quý,0,Neutral
nếu bài này được phát hành vào năm 1900 thì titanic sẽ bị lãng quên là thảm hoạ tồi tệ nhất,0,Neutral
cảm giác thời gian plank 3 phút trôi qua còn nhanh hơn 3 phút nghe bài này vừa dai dẳng vừa ám ảnh,0,Neutral
ai quay lại đây vì yanbi ko,0,Neutral
hồi trc bn tôi bị tai nạn và liệt đi đôi chân hôm nay tôi đến thăm nó và cs bật nhạc cho nó nghe thử ko ngờ là nó đứng dậy tắt nhạc r đấm tôi vài cú cảm ơn anh đpq đã giúp bn tôi hết bị liệt,0,Neutral
nước ngoài thick of it by ksi việt nam pickleball by phú quí,0,Neutral
tôi đang đi xe máy tốc độ cao nghe nhạc khi đến bài này tôi đã bỏ cái tai nghe xuống và đi tuân thủ giao thông gương mẫu cảm ơn bài hát vì đã giúp tôi cải tà quy chính trở thành 1 người dân tốt,0,Neutral
xem cái này xong cái thằng em họ hát quài luôn rồi tối nó cũng hát luôn,0,Neutral
cảm ơn đỗ phú quí khi mà chú chim bồ câu bé bỏng của tôi đang hấp hối sau một chấn thương thì cũng là lúc tôi mở bài này lên sau khi nghe được bài hát này thì ẻm đã bay thẳng vào nồi cháo mẹ tôi đang nấu và thành món cháo bồ câu rất ngon,0,Neutral
1 bài hát giúp chữa nhiều loại bách bệnh từ gãy chân đến điếc tai xứng đáng đc nhận giải nobel y học,0,Neutral
bạn của t đã bị liệt vì tai nạn và bị điếc 2 năm r gia đình của nó muốn mua máy trợ thính nhưng mà ko có tiền lúc nghe bài này thì bạn của t đã có thể nghe lại và đứng dậy để đập máy cảm ơn anh quí,0,Neutral
tôi đi ra mộ của cụ tôi rồi tôi bật nhầm nhạc nay cụ toiu quan tài chui lên tắt nhạc luôn,0,Neutral
i m adding this into my don t let the homies hear playlist,1,Positive
0 11 lo nhaaa ạ,0,Neutral
cảm ơn tác giả đỗ phú quý rất nhiều tôi là nhóm trưởng và mấy đứa trong nhóm rất quậy phá và s khi nghe được bài hát này hầu như mấy đứa trong nhóm đã nghe lời t và họp tác với t trong việc thảo luận nhóm,0,Neutral
đang ăn cơm thấy thk em mở bài này lên tôi đã bị tiền đình ngay tại chỗ,0,Neutral
sau chuỗi bất bại 21 ngày thì cuối cùng tôi cũng đã tạch nnn khi thấy mv này,0,Neutral
đỗ phú quí và chấp niệm sheesh của anh ấy,0,Neutral
mình ko thể chờ phiên bản táo quân sắp tới của bài hát này,0,Neutral
đứa lớp tui bị nghiện bài này rồi,0,Neutral
nghe xong cảm giác ghen tị với người điếc,0,Neutral
mấy người k biết nghe nhạc chê chứ riêng mình thấy bài này mà bật trong bar club đồ thì cực kì cháy cháy mới thấy ho,0,Neutral
1 bài nhạc tuyệt vời để làm chuông báo thức tôi sẽ luôn thức dậy trước khi báo thức kêu để tắt nó đi,0,Neutral
sau khi nghe bài thao túng tâm trí của awai tôi phải quay lại đây để xin lỗi anh quý,0,Neutral
nếu mỹ thả bài này xuống nhật thì h ko có anime để xem,0,Neutral
theo lời kể lại của các cựu binh năm 1945 tại nhà tù côn đảo họ đã bị bắt nghe bài này,0,Neutral
tôi là công an hình sự tổ chuyên án của tôi vừa rồi bắt được một tên tội phạm nguy hiểm nhưng thẩm vấn mãi về cả thể xác lẫn tinh thần mà hắn vẫn không hé nửa lời dù chúng tôi có áp dụng các hình thức tra tấn như thời trung cổ nghe dân gian đồn về bài hát phú quý nên chúng tôi đã mở bài nhạc này cho tên tội phạm nghe thật bất ngờ hắn ta nghe chưa hết bài đã vội vàng xin tha và khai hết ra mọi tình tiết,0,Neutral
t cứ nghĩ bài mùa hè không nóng là bựa nhất rồi không ngờ còn bài này,0,Neutral
thằng chồng em nó ngủ nướng gọi mãi không chịu dậy thế là em mở bài này lên cho nghe được 2 3 câu đầu nó dậy luôn cảm ơn anh đã cho ra sản phẩm hay như này ạ,0,Neutral
cảm ơn dpq tôi là người triều tiên đã đào tẩu khỏi đất nước trải qua hơn 10 năm lên kế hoạch sinh tồn lẩn trốn để tránh thảm hoạ hạt nhân có thể sẽ diễn ra ở nước tôi làm việc cực khổ hơn 5 tháng ở vn để mua một chiếc đt và vid đầu tiên tôi nghe đc là pickleball tôi nhận ra thế nào mới là thảm hoạ thực sự hiện tôi đã đi về nước và nhận án tử hình cảm ơn đpq tôi iu pickleball,0,Neutral
bạn thật tuyệt vời khi giúp tôi nhận ra 3 phút 15 giây vừa qua chính là khoảng thời gian lãng phí nhất cuộc đời tôi,0,Neutral
qua đây từ bài thao túng tâm trí,0,Neutral
nhạc như đái vào nền âm nhạc của nước nhà,0,Neutral
nếu thiên thạch rơi xuống trái đất mở bài hát này nên thiên thạch sẽ tự đổi hướng quỹ đạo nếu người ngoài hành tinh có ý định xâm chiếm trái đất mở bài hát này nên họ sẽ khóc lóc xin hàng,2,Negative
tôi là một người yêu hòa bình từ trước đến giờ tôi luôn thích những cách giải quyết mà luôn dẫn đến kết cục tốt sau khi bật máy điện thoại lên và nghe bài này thì tôi cảm thấy cuộc sống của mình càng yên bình hơn chính vì thế nên tôi quyết theo tư tưởng đức quốc xã để quên đi bài này chúc bạn không bao giờ ra bài nữa,0,Neutral
bài này hơn 2 bài của quốc kang say hi nhạc quốc kang dành cho người khuyết tật nghe vài phút xog hết khuyết,0,Neutral
1 03 em đã bị điếc trong 10 năm sau khi nghe bài nhạc này thì tai em đã bình thường mà không còn bị điếc nữa,0,Neutral
bài này hay thật sự xứng đáng vươn tầm quốc tế ngang với thick of it của ksi,0,Neutral
oil nhà phạm anh duy đi đánh banh cùng anh quí,0,Neutral
lúc trước tui là nng thực vật nhưng nhờ bài hát này tui có thể đứng dạy và tắt đi,0,Neutral
khai nhanh mọi người vào đây không phải để nghe nhạc mà là để đọc cmt tấu hề đúng không,0,Neutral
tôi thích nhất cái đoạn anh ấy nói đến lúc pickleball rồi và bắt đầu pickleball tùm lum,0,Neutral
cảm ơn đỗ phú quí đã cho tôi được nghe bài này thực sự mà kể thì có thể chẳng ai tin nhưng mà bố tôi sau khi nghe xong thì đã tắt tivi mà mở bolero vì nó quá là pickleball,0,Neutral
mình vừa nghe một việt nam mới tinh liền phải qua đây,0,Neutral
tôi làm việc tại khoa tâm thần của 1 bệnh viện trước đây khoa của tôi rất ít bệnh nhận và chúng tôi làm việc vô cùng nhàn nhã thoải mái nhưng từ khi bài nhạc tuyệt vời này được cả sĩ qúi cùng nhà sản xuất cho ra mắt bằng 1 cách thần kỳ nào đó khoa tôi 2 tuần nay số lượng bệnh nhân khám tại khoa bỗng tăng đột biến bọn tôi đã trải qua 2 tuần vô cùng bận rộn và bị nhấn chìm trong công việc thay mặt ae khoa tâm thần tại bệnh viện của tôi chân thành cảm ơn ca sĩ đỗ phú qúi và nhà sản xuất,0,Neutral
moẹ từ bé đến giờ tôi chưa bao giờ nghe đc quả nhạc nó lại hay như v lại còn hữu ích nữa e là nv ở quán cà phê nọ hôm đó là quán e có một nhóm khách ngồi lì từ 7h đến 12h mà ko về dù cho bọn e đã đuổi khéo khách mà khách chẳng chịu hiểu may quá hôm ý nhân duyên thế nào lại va phải bài này của a thế là e liền bật lên nghe thử thế nào mà khách ms nghe đc đoạn đầu mà đã chạy mất dép đm diệu kì vl e cảm ơn a quí mong lần sau a hãy sáng tác thêm vài bài như thế này nữa để quán e lưu vào đuổi khéo khách,0,Neutral
cảm ơn đpq chuyện là tôi là một giáo viên có một số học sinh lớp tôi bị khiếm thính nhưng sau khi con tôi đến lớp đợi tôi và mở bài pickleball bệnh khiếm thính của 1 số học sinh đã khỏi còn tôi sắp điếc đến nơi rồi,0,Neutral
nghe xong từ điếc thành ng bình thường luôn,0,Neutral
muzik tới ủng hộ anh đây,0,Neutral
cảm ơn đỗ phú quý bố tôi bị tai nạn sống thực vật nhưng nhờ có bài này khiến bố tao tỉnh dậy để tắt bài nay đi,0,Neutral
thực sự đây là chuông báo thức gọi dậy nhanh nhất bởi vì nếu bạn không dậy mà tắt thì cơ thể bạn có thể đột tử mà chết,0,Neutral
nếu bài này đc sáng tác năm 1945 thì little boy vs fat màn sẽ bị lãng quên,0,Neutral
sau khi nghe bài này bệnh trĩ của tôi đã chấm dứt tôi ăn được ngủ được và trên hết tôi đã đi ia mượt chưa từng thấy cảm ơn anh,0,Neutral
xem mv này xong tôi đã mất đi thị lực nghe xong bài hát này tôi đã mất đi thính giác,0,Neutral
âm nhạc có thể chữa lành mọi vết thương tôi đã không tin điều đó cho đến khi gặp được bài hát này chuyện là tôi có một người bạn bị tai nạn nằm trên giường bệnh đã hơn chục năm nay đến bác sĩ cũng bảo bạn ấy chỉ có thể sống thực vật đến hết cuộc đời vậy mà sau khi nghe ca khúc này bạn tôi đã đột nhiên bật dậy để tắt nhạc quả là một bài hát diệu kì cảm ơn tác giả đỗ phú quí rất nhiều,0,Neutral
khi t bật phụ đề,0,Neutral
0 guns 0 nudity 0 crime 0 drugs 0 talent 100 pickleball,1,Positive
embes đến ủng hộ ah đâu zồi,0,Neutral
nếu ngô thừa ân mà biết tới bài hát này thì đã không cần tới vòng kim cô để áp chế tôn ngộ không,0,Neutral
tai t lại bị điếc sau khi nghe bài này lần nữa v,0,Neutral
thằng bạn tôi bị táo bón 2 tuần đi bác sĩ bảo đã bị táo món mãn tính vô phương cứu chữa yêu cầu gia đình về chuẩn bị lo liệu hậu sự hôm sau tôi qua thăm để gặp nó lần cuối và tôi đã mở bài này và ngay sau đó tôi ngửi thấy mùi thum thủm,0,Neutral
má ơi nửa đêm t vào đây nghe thử và cười như điên khi đọc các comments của mọi người mong đỗ phú quí không buồn suy nghĩ tích cực và làm tốt hơn ở những lần sau em nhé,0,Neutral
chúng ta có thick of it thứ hai trước gta 6,0,Neutral
bài này vượt mức pickleballs rồi đó,0,Neutral
nếu như tôi chết trong đám tang của tôi sẽ bật bài này vì tôi có thể bật nắp quan tài và tắt cmn bài này đi cảm ơn,0,Neutral
2 ngày trước bạn mình bị xe tải tông bạn ấy đã sống sót nhưng lại bị liệt cả người mình buồn lắm vì bạn ấy đã là bạn của mình suốt 6 năm qua rồi mình tìm thấy bài hát này lúc mình bật lên bạn mình đứng dậy và ném cái máy xuống đất sau đó chạy xuống và đạp nát nó không thương tiếc mình cũng tham gia vào bạn và tôi đã có những khoảng thời gian vui vẻ cùng nhau hơn và đã lấy lại được cảm giác vui vẻ ấy cám ớn anh quí tất cả là nhờ anh mà bạn em đứng dậy để đập máy và em cũng xin thay mặt cộng đồng người điếc cám ơn anh vì đã làm cho bạn mình hồi sinh cám ơn anh nhiều cá nhân em thấy rằng đoạn 3 15 trở đi là hay nhất,0,Neutral
cảm ơn vì đã sáng tác ra bài nhạc này nyc của mik vừa mới mất hôm qua mik vừa mới bật bài này để thay cho bài đám ma để nó yên lòng được siêu thoát cái rồi nyc mik đập nắp quan tài sống dậy để tắt cái loa và điều đó khiến cho mik rất hạnh phúc,0,Neutral
tôi chắc last night có mối quan hệ ruột thừa với bài này,0,Neutral
cảm ơn anh rất nhiều tôi là một người rất thích trồng cây nhưng mỗi lần trồng cây cây đều chết kể từ khi có bài hát này tôi đã nói với những cái cây đó nếu chúng không sống tôi sẽ mở bài hát này với âm lượng lớn nhất trong suốt 5 ngày không ngờ sau lần nói đó mà những cái cây tôi trồng sống rất khoẻ và dù tôi không tưới nước trong suốt 1 tháng đi chăng nữa nó vẫn rất xanh và tươi tôi cảm ơn anh và nhà phát hành vì đã tạo ra bài hát phát hành nó lên ứng dụng này,0,Neutral
nói đi cũng nói lại bài hát này cũng đã giúp rất nhiều số phận vượt lên khó khăn tìm được phép màu trong cuộc sống chẳng hạn như con chó nhà mình bị cụt chân bẩm sinh rất đáng thương nhưng khi nghe bài này thì chân nó đã mọc trở lại và điều đầu tiên nó làm là chạy tới cắn nát cái loa đang phát bài này tuy đã có lại chân nhưng tinh thần nó hiện k còn bình thường như trước nữa dù sao mình cũng cảm ơn tác giả và mong phép màu này sẽ được lan toả,0,Neutral
chắc t cạn phước lắm rồi mới xem phải video này,0,Neutral
nghe việt nam mới tinh xong quay lại xin lỗi a,0,Neutral
